user_id,problem
30000,0.2420065806191896
30001,0.2008959901480806
30002,0.08734281426889269
30003,0.6435106815450871
30004,0.3463598543437494
30005,0.43139238236559535
30006,0.17110123202434555
30007,0.05753573468020292
30008,0.0600103074835433
30009,0.08703449349847547
30010,0.06244896512770931
30011,0.10657955825724706
30012,0.4286817146012284
30013,0.10765205018742623
30014,0.056187101415400315
30015,0.5052903449474715
30016,0.29949882942787487
30017,0.19774899909993804
30018,0.6154937579810112
30019,0.12595108908595398
30020,0.34944910533072426
30021,0.07999376582254508
30022,0.1859606473493524
30023,0.03273316971750367
30024,0.273950134777476
30025,0.08787794769753476
30026,0.0532803511216601
30027,0.17110123202434555
30028,0.21936457246753785
30029,0.06002414933859473
30030,0.09792172169837364
30031,0.24822430773760415
30032,0.08703449349847547
30033,0.0532803511216601
30034,0.11373559451335988
30035,0.2543341436627891
30036,0.08313385782551029
30037,0.12176373188107836
30038,0.13105898505277777
30039,0.09343815507112045
30040,0.28634222120174335
30041,0.4608480241084865
30042,0.3541403439893019
30043,0.059757217113506456
30044,0.040351981100791544
30045,0.4286817146012284
30046,0.07917784614143376
30047,0.07594700734327846
30048,0.0845633218736696
30049,0.08382742432826334
30050,0.14762477424741305
30051,0.05175554481117523
30052,0.15784017051204974
30053,0.23048488112931706
30054,0.07685851909674715
30055,0.14762477424741305
30056,0.3654181145406724
30057,0.06002414933859473
30058,0.23055707629431227
30059,0.08703449349847547
30060,0.08313385782551029
30061,0.2394923362051655
30062,0.31620181976500894
30063,0.4831014906342177
30064,0.1694684093350646
30065,0.0532803511216601
30066,0.15453389532934225
30067,0.09573567175665504
30068,0.0552083826252192
30069,0.8178803792598529
30070,0.028713215228431326
30071,0.07917784614143376
30072,0.2618034056921964
30073,0.26454671638103794
30074,0.0532803511216601
30075,0.2011342970397521
30076,0.05335791330110385
30077,0.17758702497064624
30078,0.24244786787319972
30079,0.08928137763304828
30080,0.13675963780449854
30081,0.09872405843102158
30082,0.8178803792598529
30083,0.15784017051204974
30084,0.06607084739680079
30085,0.04960285188372303
30086,0.08634010680970777
30087,0.06437825666429657
30088,0.03639730412188236
30089,0.250376342796758
30090,0.21450191708986813
30091,0.10525908620112721
30092,0.002374051422667962
30093,0.06244896512770931
30094,0.7170998050796589
30095,0.04825220947708955
30096,0.07917784614143376
30097,0.033825044755018775
30098,0.603537057474309
30099,0.15833122542654157
30100,0.03669644259707818
30101,0.06494367033956586
30102,0.2420065806191896
30103,0.03565139179088249
30104,0.13137148364360893
30105,0.5114782014724122
30106,0.09551162140759988
30107,0.1095619928377883
30108,0.08705445638561075
30109,0.03671816737449821
30110,0.12176373188107836
30111,0.058176289243305576
30112,0.025630891160294964
30113,0.47238269753763473
30114,0.024132003542924278
30115,0.7741438772187114
30116,0.08344141962639637
30117,0.1859606473493524
30118,0.055652090375982635
30119,0.4417425960704282
30120,0.01706280963828898
30121,0.08705445638561075
30122,0.05914130836319072
30123,0.14439580443922162
30124,0.25421931634592015
30125,0.06984807288144902
30126,0.17074341558365774
30127,0.22732092714655153
30128,0.08643670649683516
30129,0.11481728977789193
30130,0.31620181976500894
30131,0.08705445638561075
30132,0.1965053879087563
30133,0.5114782014724122
30134,0.0845633218736696
30135,0.2420065806191896
30136,0.055317438389582786
30137,0.05148423119686236
30138,0.42407850169166267
30139,0.08787794769753476
30140,0.1114598514260345
30141,0.08427435457485088
30142,0.09262119075650344
30143,0.07666941341312282
30144,0.05740505293903461
30145,0.10349514865433107
30146,0.24741262159013905
30147,0.07666941341312282
30148,0.14371615753932013
30149,0.5833070009748563
30150,0.8375189133831428
30151,0.045928485921395035
30152,0.03343132119443012
30153,0.05034690870310767
30154,0.11208756761025779
30155,0.0515083483273299
30156,0.030796558205412498
30157,0.08705445638561075
30158,0.08031349189070282
30159,0.3337718052044823
30160,0.02374052452129553
30161,0.05350909244103549
30162,0.0532803511216601
30163,0.11492373424107169
30164,0.3116731224325499
30165,0.36501160536008903
30166,0.04960285188372303
30167,0.603537057474309
30168,0.2776621338734753
30169,0.29916834406305587
30170,0.04291021104333176
30171,0.3319804995031726
30172,0.07685851909674715
30173,0.5650520977176491
30174,0.043066175164451125
30175,0.42407850169166267
30176,0.23516378426924622
30177,0.0713590811903521
30178,0.18132791636173376
30179,0.04652191575645633
30180,0.39439126223938764
30181,0.08627445857523874
30182,0.033825044755018775
30183,0.08313385782551029
30184,0.8087420850933592
30185,0.17705675140444907
30186,0.24632537225972082
30187,0.1590389101034916
30188,0.21541575713992261
30189,0.04218804536360871
30190,0.18445718800654523
30191,0.5588839087200339
30192,0.2999761118638944
30193,0.07106835962346057
30194,0.1301959203141445
30195,0.061098707733990044
30196,0.25696823543173347
30197,0.2420065806191896
30198,0.10765205018742623
30199,0.12590513853655483
30200,0.02278513186542537
30201,0.01706280963828898
30202,0.08382742432826334
30203,0.11888000313806665
30204,0.1057265147011432
30205,0.42407850169166267
30206,0.04291021104333176
30207,0.23699501056850616
30208,0.04357250062117585
30209,0.1316012453626064
30210,0.8730046746890296
30211,0.09700717392403264
30212,0.3358022931304233
30213,0.48418139661511167
30214,0.06936912791384627
30215,0.24141049857336264
30216,0.45890996062170314
30217,0.42407850169166267
30218,0.42407850169166267
30219,0.09333362309960394
30220,0.14136108079768478
30221,0.37018779614934966
30222,0.055317438389582786
30223,0.1114598514260345
30224,0.06244896512770931
30225,0.1358346727861716
30226,0.1129381142796995
30227,0.06494367033956586
30228,0.10765205018742623
30229,0.058176289243305576
30230,0.5731288228810105
30231,0.062419041789974795
30232,0.34139010309673457
30233,0.22544266329665583
30234,0.21541575713992261
30235,0.5640446619183993
30236,0.6674592554982014
30237,0.10765205018742623
30238,0.4495946216810391
30239,0.0649219055483952
30240,0.13105898505277777
30241,0.8410312960986921
30242,0.08634010680970777
30243,0.5208240238011925
30244,0.4313531573068251
30245,0.055317438389582786
30246,0.10525908620112721
30247,0.09413094596429365
30248,0.08167826137975359
30249,0.07999376582254508
30250,0.09343815507112045
30251,0.13137148364360893
30252,0.06194877191475922
30253,0.10387920817218109
30254,0.25696823543173347
30255,0.03751097063302596
30256,0.7353752765467885
30257,0.1692109664112694
30258,0.3217869095327236
30259,0.04218804536360871
30260,0.01706280963828898
30261,0.11481728977789193
30262,0.1558966693161003
30263,0.8902975909776439
30264,0.31620181976500894
30265,0.037726082719522956
30266,0.08255205286548797
30267,0.05034690870310767
30268,0.05740505293903461
30269,0.8747846404194043
30270,0.08382742432826334
30271,0.06475062618837034
30272,0.09551162140759988
30273,0.02374052452129553
30274,0.08382742432826334
30275,0.025061777334552848
30276,0.11890578622007993
30277,0.11373559451335988
30278,0.05335791330110385
30279,0.05148423119686236
30280,0.053465469544427824
30281,0.10307957042231929
30282,0.2353119475828349
30283,0.13105898505277777
30284,0.42407850169166267
30285,0.07990283101389287
30286,0.24244786787319972
30287,0.08058454001856848
30288,0.030229961618033933
30289,0.03488001381989328
30290,0.045222480325636694
30291,0.002374051422667962
30292,0.019930115446213273
30293,0.08382742432826334
30294,0.1358346727861716
30295,0.1546371455265681
30296,0.38122776652673623
30297,0.08756562840874353
30298,0.0515083483273299
30299,0.08992835087948549
30300,0.38184707637411847
30301,0.042280986609730155
30302,0.42407850169166267
30303,0.3119783436863046
30304,0.09729063782155117
30305,0.05079510710687431
30306,0.08928137763304828
30307,0.039584742508580455
30308,0.19313501298392735
30309,0.699822426043393
30310,0.07666941341312282
30311,0.7809872939696799
30312,0.5379387341146029
30313,0.33050025478681166
30314,0.20867161228827877
30315,0.08634010680970777
30316,0.24632537225972082
30317,0.034795807163969704
30318,0.2888346611252326
30319,0.25696823543173347
30320,0.04291021104333176
30321,0.05740505293903461
30322,0.4910602950747811
30323,0.08703449349847547
30324,0.18512858412624558
30325,0.08992835087948549
30326,0.20078615882294468
30327,0.0552083826252192
30328,0.0819255260974579
30329,0.07685851909674715
30330,0.04891299259438911
30331,0.08705445638561075
30332,0.4809231670465344
30333,0.09657537146788014
30334,0.05740505293903461
30335,0.06437825666429657
30336,0.1339022861901634
30337,0.37889062406496365
30338,0.319880337218872
30339,0.15755166245957358
30340,0.33138955493779004
30341,0.044855329865827055
30342,0.1358346727861716
30343,0.12595108908595398
30344,0.870650586063775
30345,0.25371038238689114
30346,0.33322588751363447
30347,0.12176373188107836
30348,0.09642157567416587
30349,0.08236416433443079
30350,0.15522995160628678
30351,0.04758000194468392
30352,0.06694690670548054
30353,0.9153636189276532
30354,0.06494367033956586
